at,ptsMs,latencyMs,frameType
3908,1041166,175,P
3943,1041208,168,P
4047,1041250,230,I
4090,1041291,232,P
4133,1041333,233,P
4181,1041375,239,P
4220,1041416,237,P
4261,1041458,236,P
4300,1041500,234,P
4341,1041541,233,B
4389,1041583,239,P
4429,1041625,237,B
4468,1041666,235,P
4508,1041708,233,B
4550,1041750,233,B
4597,1041791,239,B
4637,1041833,237,P
4672,1041875,231,I
4717,1041916,234,B
4765,1041958,240,B
4805,1042000,238,B
4842,1042041,234,P
4885,1042083,235,B
4925,1042125,233,B
4965,1042166,232,B
5013,1042208,238,P
5051,1042250,234,B
5091,1042291,233,B
5132,1042333,232,B
5173,1042375,231,P
5238,1042416,255,B
5280,1042458,255,P
5324,1042500,257,I
5363,1042541,255,P
5412,1042583,262,P
5453,1042625,261,P
5492,1042666,259,B
5533,1042708,258,B
5575,1042750,258,P
5619,1042791,262,P
5659,1042833,259,P
5700,1042875,259,P
5740,1042916,257,P
5784,1042958,259,P
5824,1043000,257,P
5864,1043041,256,P
5909,1043083,260,P
5957,1043125,265,I
5991,1043166,258,B
6034,1043208,259,B
6074,1043250,257,P
6116,1043291,258,B
6160,1043333,260,B
6199,1043375,257,P
6242,1043416,259,P
6285,1043458,260,P
6323,1043500,256,P
6367,1043541,259,P
6407,1043583,257,P
6448,1043625,257,P
6506,1043666,273,P
6552,1043708,277,P
6597,1043750,280,I
6636,1043791,278,B
6677,1043833,277,B
6717,1043875,275,B
6765,1043916,282,P
6805,1043958,280,B
6845,1044000,278,B
6885,1044041,277,B
6925,1044083,275,P
6967,1044125,275,B
7008,1044166,275,B
7049,1044208,275,B
7090,1044250,273,P
7141,1044291,283,B
7183,1044333,283,P
7229,1044375,287,I
7269,1044416,286,B
7317,1044458,292,P
7357,1044500,290,B
7395,1044541,287,B
7436,1044583,286,P
7477,1044625,285,B
7523,1044666,290,P
7565,1044708,290,B
7600,1044750,283,P
7642,1044791,284,B
7683,1044833,283,B
7727,1044875,285,B
7746,1044916,263,P
7792,1044958,267,P
7837,1045000,270,I
7875,1045041,268,B
7917,1045083,267,B
7955,1045125,264,B
8000,1045166,267,P
8043,1045208,268,B
8085,1045250,269,B
8125,1045291,268,B
8165,1045333,265,P
8209,1045375,267,P
8251,1045416,268,P
8291,1045458,266,B
8331,1045500,264,B
8373,1045541,265,B
8416,1045583,266,P
8461,1045625,269,I
8501,1045666,268,B
8549,1045708,274,B
8583,1045750,266,B
8629,1045791,271,P
8669,1045833,269,B
8706,1045875,264,B
8757,1045916,274,B
8797,1045958,273,P
8834,1046000,267,B
8875,1046041,268,B
8916,1046083,266,P
8957,1046125,265,B
8994,1046166,261,B
9036,1046208,261,P
9079,1046250,262,I
9119,1046291,261,B
9163,1046333,263,P
9205,1046375,263,P
9252,1046416,270,P
9285,1046458,260,P
9332,1046500,266,P
9372,1046541,265,B
9412,1046583,262,B
9454,1046625,262,B
9494,1046666,261,P
9540,1046708,265,B
9580,1046750,263,B
9630,1046791,272,B
9671,1046833,272,P
9717,1046875,275,I
9765,1046916,282,B
9798,1046958,274,B
9845,1047000,278,P
9885,1047041,277,B
9923,1047083,273,B
9965,1047125,274,B
10013,1047166,280,P
10053,1047208,278,B
10091,1047250,274,B
10131,1047291,273,P
10173,1047333,273,B
10213,1047375,271,B
10248,1047416,266,P
10292,1047458,267,P
10341,1047500,275,I
10381,1047541,273,B
10421,1047583,271,B
10460,1047625,268,B
10501,1047666,268,P
10549,1047708,274,B
10589,1047750,272,B
10623,1047791,266,B
10669,1047833,269,P
10708,1047875,266,B
10749,1047916,266,B
10790,1047958,265,B
10834,1048000,267,P
10875,1048041,267,B
10909,1048083,259,P
10956,1048125,264,I
10997,1048166,264,B
11034,1048208,259,B
11084,1048250,268,P
11125,1048291,267,B
11165,1048333,265,B
11203,1048375,262,B
11242,1048416,259,P
11293,1048458,268,B
11331,1048500,264,B
11372,1048541,265,B
11411,1048583,261,P
11457,1048625,265,B
11490,1048666,258,B
11533,1048708,258,P
11575,1048750,258,I
11619,1048791,261,B
11661,1048833,261,B
11701,1048875,259,B
11743,1048916,260,P
11783,1048958,258,B
11825,1049000,258,B
11868,1049041,260,B
11910,1049083,260,P
11950,1049125,258,P
11996,1049166,263,P
12032,1049208,257,P
12074,1049250,257,P
12122,1049291,264,P
12169,1049333,269,P
12212,1049375,271,I
12250,1049416,267,P
12292,1049458,268,B
12341,1049500,274,P
12373,1049541,265,P
12415,1049583,266,B
12461,1049625,269,P
12500,1049666,268,P
12549,1049708,274,B
12584,1049750,267,P
12625,1049791,267,P
12666,1049833,266,B
12707,1049875,265,B
12757,1049916,274,P
12799,1049958,274,P
12844,1050000,278,I
12884,1050041,276,P
12933,1050083,283,P
12972,1050125,281,P
13012,1050166,279,B
13053,1050208,278,B
13091,1050250,274,P
13141,1050291,283,P
13181,1050333,281,P
13216,1050375,274,P
13257,1050416,275,P
13306,1050458,282,P
13347,1050500,280,B
13377,1050541,269,B
13420,1050583,270,P
13469,1050625,277,I
13509,1050666,277,B
13548,1050708,273,B
13588,1050750,271,B
13626,1050791,269,P
13670,1050833,270,B
13717,1050875,275,B
13751,1050916,269,B
13797,1050958,272,P
13842,1051000,275,P
13882,1051041,274,P
13925,1051083,275,P
13964,1051125,273,P
14382,1051166,649,B
14429,1051208,654,P
14469,1051250,652,I
14508,1051291,650,B
14557,1051333,658,B
14620,1051375,678,B
14664,1051416,681,P
14708,1051458,684,B
14748,1051500,681,B
14787,1051541,679,B
14837,1051583,687,P
14877,1051625,685,P
14916,1051666,684,P
14956,1051708,681,B
14997,1051750,680,P
17801,1051791,3443,B
17845,1051833,3445,P
17845,1054375,904,I
17893,1054416,910,B
17930,1054458,905,B
17973,1054500,906,B
18021,1054541,914,P
20314,1054583,3164,B
20365,1054625,3173,B
20405,1054666,3172,B
20441,1054708,3166,P
20475,1054750,3158,B
20524,1054791,3166,P
20564,1054833,3165,B
22353,1054875,4912,B
22403,1054916,4920,P
22444,1054958,4920,P
22445,1057500,2378,I
22490,1057541,2383,B
22533,1057583,2383,B
22573,1057625,2381,B
22615,1057666,2382,P
22661,1057708,2387,B
22701,1057750,2384,B
22740,1057791,2383,B
22781,1057833,2381,P
22826,1057875,2385,B
22869,1057916,2387,B
22908,1057958,2384,B
22947,1058000,2381,P
22989,1058041,2381,B
23037,1058083,2387,P
23077,1058125,2385,I
23117,1058166,2384,B
23156,1058208,2381,B
23197,1058250,2380,B
24217,1058291,3359,P
24217,1058416,3234,P
24561,1060000,1995,I
24613,1060041,2005,B
24652,1060083,2003,P
25402,1060125,2710,P
25450,1060166,2718,P
25451,1062500,384,I
25501,1062541,393,B
25540,1062583,390,B
25578,1062625,386,B
25617,1062666,384,P
25669,1062708,394,B
25707,1062750,391,B
25748,1062791,390,B
25788,1062833,389,P
25828,1062875,386,P
25877,1062916,394,P
25917,1062958,393,P
25956,1063000,389,P
26037,1063041,429,P
26085,1063083,435,P
26123,1063125,431,I
26165,1063166,432,P
26212,1063208,438,P
26253,1063250,436,P
26293,1063291,435,P
26330,1063333,431,P
26372,1063375,430,P
26421,1063416,438,P
26460,1063458,436,P
26497,1063500,430,P
26540,1063541,432,P
26579,1063583,429,P
26683,1063625,491,P
26731,1063666,498,P
26731,1063750,414,I
26779,1063791,422,P
26821,1063833,421,P
26860,1063875,419,P
26898,1063916,415,B
26948,1063958,423,P
26988,1064000,422,P
27027,1064041,420,P
27064,1064083,415,P
27107,1064125,415,P
27156,1064166,424,P
27193,1064208,418,P
27236,1064250,420,P
27364,1064291,506,P
27413,1064333,513,P
27452,1064375,510,I
27492,1064416,509,P
27533,1064458,508,P
27581,1064500,514,P
27618,1064541,511,B
27661,1064583,511,P
27697,1064625,506,P
27746,1064666,514,P
27789,1064708,514,P
27827,1064750,511,P
27865,1064791,507,P
27921,1064833,521,P
27964,1064875,523,P
27965,1065000,398,I
28006,1065041,398,P
28048,1065083,398,P
28093,1065125,401,P
28136,1065166,403,B
28176,1065208,401,B
28215,1065250,398,B
28260,1065291,403,P
28301,1065333,401,P
28344,1065375,402,P
28381,1065416,399,P
28429,1065458,404,P
28468,1065500,401,P
28617,1065541,509,P
28660,1065583,511,P
28707,1065625,516,I
28744,1065666,511,P
28788,1065708,513,B
28829,1065750,512,B
28868,1065791,510,B
28909,1065833,509,P
28956,1065875,515,B
28996,1065916,513,P
29037,1065958,512,B
29076,1066000,509,P
29118,1066041,510,P
29158,1066083,509,P
29164,1066250,347,I
29205,1066291,347,B
29245,1066333,345,B
29284,1066375,343,P
29333,1066416,350,B
29373,1066458,348,P
29413,1066500,346,P
29451,1066541,343,B
29492,1066583,342,P
29540,1066625,348,B
29579,1066666,346,P
29738,1066750,421,B
29738,1066833,338,P
29764,1066875,322,I
29812,1066916,329,B
29852,1066958,327,B
29890,1067000,324,B
29932,1067041,324,P
29981,1067083,331,B
30019,1067125,328,B
30056,1067166,323,B
30099,1067208,324,P
30140,1067250,323,B
30185,1067291,328,B
30225,1067333,326,B
30265,1067375,323,P
30408,1067416,425,B
30453,1067458,428,P
30492,1067500,425,I
30534,1067541,426,B
30580,1067583,431,B
30621,1067625,429,B
30660,1067666,428,P
30702,1067708,427,B
30742,1067750,425,B
30789,1067791,431,B
30828,1067833,428,P
30868,1067875,426,B
30908,1067916,425,B
30956,1067958,432,B
30991,1068000,424,P
31036,1068041,428,P
31075,1068083,425,P
31116,1068125,424,I
31165,1068166,432,B
31205,1068208,431,B
31244,1068250,428,B
31283,1068291,425,P
31333,1068333,433,B
31373,1068375,431,B
31410,1068416,427,B
31450,1068458,425,P
31501,1068500,435,B
31539,1068541,432,B
31580,1068583,430,B
31608,1068625,416,P
31608,1068708,333,P
31634,1068750,317,I
31681,1068791,324,B
31723,1068833,323,B
31760,1068875,319,B
31803,1068916,320,P
31844,1068958,319,B
31889,1069000,323,B
31926,1069041,318,B
31968,1069083,318,P
32012,1069125,320,B
32051,1069166,318,B
32223,1069208,449,B
32268,1069250,451,P
32268,1069375,326,I
32315,1069416,332,B
32352,1069458,327,B
32396,1069500,329,B
32436,1069541,328,P
32480,1069583,330,B
32521,1069625,330,B
32559,1069666,327,P
32604,1069708,330,P
32648,1069750,332,P
32688,1069791,331,B
32726,1069833,326,B
32894,1069875,452,B
32940,1069916,457,P
32940,1070000,373,I
32985,1070041,377,B
33024,1070083,374,B
33068,1070125,376,B
33108,1070166,376,P
33151,1070208,376,B
33190,1070250,374,P
33236,1070291,378,B
33277,1070333,377,B
33319,1070375,377,B
33358,1070416,375,P
33404,1070458,379,B
33444,1070500,378,B
33553,1070541,445,B
33596,1070583,447,P
33642,1070625,450,I
33680,1070666,447,P
33720,1070708,445,B
33764,1070750,447,B
33804,1070791,447,B
33848,1070833,449,P
33887,1070875,446,P